subject,angle,number,memorization_task,success,quality_angle,quality_long,quality_ratio,renumber
4,0,2,False,NaN,6.5461743990339025,26.052332976429533,1.2014529619904828,1
4,0,2,False,NaN,8.807425177764097,24.52483990381896,1.1346486176333823,1
4,0,2,False,NaN,10.045420785872848,22.894673301916196,1.1481328190428177,1
4,0,2,False,NaN,7.840216287407544,29.108877338087986,1.2025565038711303,1
4,0,2,False,NaN,9.287848758145783,33.04996983604211,1.2061091614247232,1
4,0,2,False,NaN,11.916616035900667,37.54778752049973,1.1866265364667175,1
4,0,3,True,False,5.411061461019488,11.43963490736523,1.053545531732617,2
4,0,3,True,False,11.306716903039884,34.76056345375352,1.1906513919603263,2
4,0,3,True,False,6.74480684739654,36.00627193014837,1.2603774600197735,2
4,0,3,True,False,9.292393986920285,43.100741491390416,1.3035390121373838,2
4,0,3,True,False,9.23784148612455,48.70745448987872,1.3682267948836104,2
4,0,3,True,False,10.856089707382552,49.001298696812476,1.3580984078930558,2
4,0,3,True,False,12.602097066837109,35.47323268155165,1.1336658202881222,2
4,0,4,False,NaN,5.556122597401427,21.8072448475679,1.0613623349428516,2
4,0,4,False,NaN,6.2070423768154,26.952170188297426,1.156715714262365,2
4,0,4,False,NaN,8.531492603989967,22.965335201637362,1.12779741527001,2
4,0,4,False,NaN,12.229924164860488,11.818495106299856,1.0350875013284857,2
4,0,4,False,NaN,9.437580613514003,17.464428735259546,1.1037117869310098,2
4,0,4,False,NaN,9.067896613202677,26.95459616112997,1.1780887057597038,2
4,0,4,False,NaN,7.903934466476208,18.286525936340574,1.086975528408598,2
4,0,5,True,True,7.239843261592467,22.303212677340078,1.0509209181546855,3
4,0,5,True,True,5.394521776738353,27.05319520352897,1.2062052731169757,3
4,0,5,True,True,6.283499046288857,22.94772835723842,1.1838108255158415,3
4,0,5,True,True,8.59242559071042,24.29122373027482,1.1544061142268411,3
4,0,5,True,True,6.3808218726091654,25.61771923078092,1.1790080542377412,3
4,0,5,True,True,3.0394800073780632,26.35215436119868,1.2124801140880181,3
4,0,5,True,True,5.327772111708821,42.65701245593366,1.3143559859697327,3
4,0,6,False,NaN,7.689143289525672,29.342011676231156,1.0893612501754177,3
4,0,6,False,NaN,4.06903751235688,16.489934635474413,1.0542502832854634,3
4,0,6,False,NaN,5.661180619840945,19.14669408730823,1.0729643614849516,3
4,0,6,False,NaN,7.216048302631218,25.174008982840046,1.07838479260994,3
4,0,6,False,NaN,7.238869386683916,27.022724483649263,1.1599067344817313,3
4,0,6,False,NaN,5.913948994572948,38.01402895476533,1.2936436667847178,3
4,0,6,False,NaN,4.774904941118778,10.69903320285319,0.9947839089952702,3
4,0,7,True,False,7.299673907707366,17.250159348508124,0.9822547968563246,4
4,0,7,True,False,10.255350266590003,42.99099194534274,1.3477451576239423,4
4,0,7,True,False,7.620190970581623,29.826591042050545,1.2189387445686954,4
4,0,7,True,False,8.673163029695013,32.94970236107621,1.2526017021503262,4
4,0,7,True,False,10.442638133449684,30.43269497839432,1.2182792766458939,4
4,0,7,True,False,10.740702617727095,29.88350014514692,1.137318688243777,4
4,0,7,True,False,6.519288825787441,33.254268763509245,1.2025254420481397,4
4,0,8,False,NaN,2.8512476619215312,16.471843940893226,1.0926397941114478,4
4,0,8,False,NaN,7.081355604125077,19.285560865230735,1.0767025862255526,4
4,0,8,False,NaN,8.21579109785272,26.343573233913233,1.0950184987276228,4
4,0,8,False,NaN,4.289722737320705,24.403875634255797,1.1367906467031854,4
4,0,8,False,NaN,5.998961607519315,26.83185105058642,1.1401919892448313,4
4,0,8,False,NaN,7.995991012858875,29.46289414772306,1.0178046772713427,4
