CODA Motion Analysis Text

Time	Markers																											
Time	Marker 09.X	Marker 09.Y	Marker 09.Z	9.V	Marker 10.X	Marker 10.Y	Marker 10.Z	10.V	Marker 11.X	Marker 11.Y	Marker 11.Z	11.V	Marker 12.X	Marker 12.Y	Marker 12.Z	12.V	Marker 13.X	Marker 13.Y	Marker 13.Z	13.V	Marker 14.X	Marker 14.Y	Marker 14.Z	14.V	Marker 15.X	Marker 15.Y	Marker 15.Z	15.V
(s)	(mm)	(mm)	(mm)		(mm)	(mm)	(mm)		(mm)	(mm)	(mm)		(mm)	(mm)	(mm)		(mm)	(mm)	(mm)		(mm)	(mm)	(mm)		(mm)	(mm)	(mm)	
0.621	-18.888	-678.957	-0.529	1	-0.005	0.011	0.009	1	1041.382	0.658	-1.494	1	0.000	0.000	0.000	0	331.884	-699.262	301.625	1	340.316	-697.392	294.054	1	0.000	0.000	0.000	0
0.626	-18.842	-678.802	-1.302	1	0.041	0.001	0.099	1	1041.442	0.520	-1.536	1	0.000	0.000	0.000	0	332.893	-698.957	301.351	1	341.194	-697.016	293.334	1	0.000	0.000	0.000	0
0.631	-18.885	-678.939	-0.321	1	-0.120	0.471	-1.048	1	1041.361	0.125	-0.379	1	0.000	0.000	0.000	0	333.930	-698.816	301.515	1	342.226	-696.726	293.259	1	0.000	0.000	0.000	0
0.636	-18.677	-678.846	-0.353	1	-0.166	0.231	-0.904	1	1041.034	-0.221	0.525	1	0.000	0.000	0.000	0	335.020	-698.503	301.063	1	343.191	-696.762	293.321	1	0.000	0.000	0.000	0
0.641	-19.044	-678.798	-1.623	1	-0.139	0.629	-1.319	1	1041.143	0.224	0.006	1	0.000	0.000	0.000	0	336.120	-698.339	301.342	1	344.503	-696.484	293.230	1	0.000	0.000	0.000	0
0.646	-19.013	-678.868	-0.933	1	-0.087	0.063	-0.133	1	1041.505	0.933	-1.964	1	0.000	0.000	0.000	0	337.250	-698.208	301.150	1	345.572	-696.268	293.932	1	0.000	0.000	0.000	0
0.651	0.000	0.000	0.000	0	-0.132	0.341	-0.561	1	1040.536	-0.950	2.949	1	0.000	0.000	0.000	0	338.457	-698.060	301.524	1	346.898	-696.047	294.049	1	0.000	0.000	0.000	0
0.656	-18.988	-678.798	-0.679	1	-0.253	0.335	-0.966	1	1041.295	0.353	-0.540	1	0.000	0.000	0.000	0	339.733	-697.938	301.612	1	348.123	-695.969	293.682	1	0.000	0.000	0.000	0
0.661	-19.028	-678.915	-1.164	1	-0.077	0.212	-0.193	1	1041.520	0.230	-0.410	1	0.000	0.000	0.000	0	340.999	-697.820	301.628	1	349.230	-695.723	293.407	1	0.000	0.000	0.000	0
0.666	-18.885	-678.835	-0.904	1	0.009	-0.083	0.257	1	1040.704	-0.184	0.753	1	0.000	0.000	0.000	0	342.310	-697.709	301.475	1	350.715	-696.006	294.181	1	0.000	0.000	0.000	0
0.671	-18.998	-678.792	-1.865	1	-0.070	0.235	-0.843	1	1041.214	0.164	0.315	1	0.000	0.000	0.000	0	343.659	-697.742	301.831	1	352.099	-695.876	293.862	1	0.000	0.000	0.000	0
0.676	-18.700	-678.997	0.504	1	-0.021	0.346	-0.837	1	1041.359	0.248	-0.559	1	0.000	0.000	0.000	0	345.017	-697.674	301.826	1	353.381	-695.645	293.552	1	0.000	0.000	0.000	0
0.681	-19.162	-678.771	-2.323	1	-0.086	0.291	-0.444	1	1041.129	-0.092	-0.098	1	0.000	0.000	0.000	0	346.364	-697.652	301.955	1	354.779	-695.505	293.032	1	0.000	0.000	0.000	0
0.686	-18.749	-678.907	0.058	1	0.128	-0.043	0.477	1	1041.130	-0.201	0.415	1	0.000	0.000	0.000	0	347.793	-697.620	301.805	1	356.165	-695.517	292.662	1	0.000	0.000	0.000	0
0.691	-18.819	-678.799	-0.452	1	0.104	-0.137	0.535	1	1041.028	0.107	0.089	1	0.000	0.000	0.000	0	349.190	-697.549	301.839	1	357.628	-695.562	294.176	1	0.000	0.000	0.000	0
0.696	-19.032	-678.774	-1.236	1	0.059	-0.263	0.884	1	1041.298	0.460	0.144	1	0.000	0.000	0.000	0	350.607	-697.549	302.524	1	359.077	-695.424	294.439	1	0.000	0.000	0.000	0
0.701	-18.872	-678.987	-0.414	1	0.024	0.002	0.361	1	1041.353	0.481	-0.208	1	0.000	0.000	0.000	0	352.007	-697.583	302.352	1	360.404	-695.597	294.241	1	0.000	0.000	0.000	0
0.706	-18.828	-678.951	0.121	1	-0.098	0.149	-0.629	1	1040.827	-0.415	2.013	1	0.000	0.000	0.000	0	353.450	-697.534	302.096	1	361.816	-695.745	293.936	1	0.000	0.000	0.000	0
0.711	-18.937	-678.946	-0.508	1	0.033	-0.102	0.279	1	1041.316	0.426	-0.300	1	0.000	0.000	0.000	0	354.890	-697.494	302.401	1	363.266	-695.609	294.044	1	0.000	0.000	0.000	0
0.716	-18.734	-678.932	0.597	1	-0.001	0.030	-0.210	1	1040.560	-0.832	2.593	1	0.000	0.000	0.000	0	356.366	-697.459	302.743	1	364.727	-695.441	293.469	1	0.000	0.000	0.000	0
0.721	-19.049	-678.875	-0.802	1	-0.118	-0.010	-0.156	1	1041.186	0.520	-0.706	1	0.000	0.000	0.000	0	357.854	-697.364	302.666	1	366.059	-695.123	293.005	1	0.000	0.000	0.000	0
0.726	0.000	0.000	0.000	0	-0.211	0.759	-1.653	1	1041.106	0.173	-0.688	1	0.000	0.000	0.000	0	359.328	-697.277	302.644	1	367.721	-695.256	293.929	1	0.000	0.000	0.000	0
0.731	-19.026	-678.769	-0.742	1	-0.094	0.007	0.226	1	1041.184	0.262	-0.098	1	0.000	0.000	0.000	0	360.896	-697.252	302.622	1	369.067	-695.267	293.556	1	0.000	0.000	0.000	0
0.736	-19.043	-678.788	-1.001	1	0.021	-0.187	0.658	1	1041.352	0.679	-0.545	1	0.000	0.000	0.000	0	362.465	-697.277	302.662	1	370.814	-695.330	294.309	1	0.000	0.000	0.000	0
0.741	-18.940	-678.735	-0.806	1	0.016	-0.310	0.639	1	1041.456	0.315	-0.619	1	0.000	0.000	0.000	0	363.988	-697.250	302.369	1	372.513	-695.410	294.345	1	0.000	0.000	0.000	0
0.746	-19.019	-678.837	-0.436	1	-0.103	0.404	-0.844	1	1041.147	-0.037	-0.296	1	0.000	0.000	0.000	0	365.673	-697.142	302.423	1	374.089	-695.473	294.876	1	0.000	0.000	0.000	0
0.751	-18.803	-678.915	0.324	1	-0.187	0.200	-0.965	1	1040.762	-0.339	0.921	1	0.000	0.000	0.000	0	367.236	-697.087	302.514	1	375.895	-695.309	295.561	1	0.000	0.000	0.000	0
0.756	-18.804	-679.011	0.646	1	0.091	0.000	0.634	1	1041.200	-0.354	0.199	1	0.000	0.000	0.000	0	368.942	-697.032	302.385	1	377.501	-695.420	294.439	1	0.000	0.000	0.000	0
0.761	-18.702	-679.259	1.104	1	-0.002	-0.141	0.060	1	1041.078	0.167	0.407	1	0.000	0.000	0.000	0	370.697	-697.043	302.852	1	379.446	-695.608	296.899	1	0.000	0.000	0.000	0
0.766	-18.966	-678.837	-1.080	1	-0.156	0.075	-0.312	1	1041.361	0.461	-1.045	1	0.000	0.000	0.000	0	372.532	-697.069	303.078	1	381.198	-695.249	295.955	1	0.000	0.000	0.000	0
0.771	-18.988	-678.745	-1.229	1	0.047	-0.073	0.800	1	1041.090	0.364	-0.228	1	0.000	0.000	0.000	0	374.216	-696.912	301.995	1	382.993	-695.153	295.188	1	0.000	0.000	0.000	0
0.776	-18.850	-678.950	-0.140	1	-0.107	-0.075	-0.081	1	1040.989	0.015	0.407	1	0.000	0.000	0.000	0	376.151	-697.057	302.613	1	384.869	-695.401	296.960	1	0.000	0.000	0.000	0
0.781	-18.908	-678.974	-0.009	1	0.041	-0.077	0.045	1	1041.273	0.372	0.068	1	0.000	0.000	0.000	0	378.054	-696.945	302.330	1	386.587	-695.331	295.519	1	0.000	0.000	0.000	0
0.786	-18.939	-678.899	0.026	1	-0.100	-0.019	-0.076	1	1041.031	0.232	-0.628	1	0.000	0.000	0.000	0	379.936	-697.001	302.152	1	388.450	-695.335	295.955	1	0.000	0.000	0.000	0
0.791	-19.005	-678.957	-0.305	1	0.041	-0.089	0.331	1	1040.729	0.086	0.567	1	0.000	0.000	0.000	0	381.947	-697.004	302.478	1	390.574	-695.345	296.050	1	0.000	0.000	0.000	0
0.796	-18.941	-678.884	-0.617	1	-0.243	0.409	-0.671	1	1040.870	-0.119	0.663	1	0.000	0.000	0.000	0	383.920	-696.877	302.044	1	392.612	-695.673	297.758	1	0.000	0.000	0.000	0
0.801	-18.789	-678.861	0.007	1	-0.049	0.106	0.078	1	1041.324	0.480	-1.106	1	0.000	0.000	0.000	0	385.967	-696.973	301.918	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
0.806	-19.040	-678.823	-1.401	1	-0.060	0.266	-0.128	1	1040.990	0.033	0.520	1	0.000	0.000	0.000	0	388.014	-696.968	301.594	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
0.811	-18.811	-678.712	-1.179	1	0.201	-0.175	0.922	1	1041.124	-0.021	0.064	1	0.000	0.000	0.000	0	390.112	-697.072	301.536	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
0.816	-18.726	-678.955	0.079	1	0.001	0.266	-0.453	1	1041.107	0.258	0.192	1	0.000	0.000	0.000	0	392.357	-697.241	301.674	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
0.821	-18.892	-678.808	-1.016	1	-0.217	0.294	-0.785	1	1041.202	0.005	0.492	1	0.000	0.000	0.000	0	394.616	-697.317	301.667	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
0.826	-18.971	-678.807	-0.752	1	0.020	0.078	-0.112	1	1040.879	0.083	0.959	1	0.000	0.000	0.000	0	396.807	-697.380	300.863	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
0.831	-18.714	-678.850	-0.375	1	-0.017	-0.181	0.172	1	1040.667	-0.603	1.938	1	0.000	0.000	0.000	0	399.181	-697.728	301.427	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
0.836	-18.875	-678.807	-1.251	1	-0.075	0.097	-0.180	1	1041.240	0.293	-1.165	1	0.000	0.000	0.000	0	401.610	-697.850	301.237	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
0.841	-18.808	-678.861	-0.755	1	-0.090	0.197	-0.305	1	1041.277	0.455	-0.739	1	0.000	0.000	0.000	0	404.090	-698.043	301.079	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
0.846	-18.836	-678.953	-0.590	1	0.052	-0.101	0.095	1	1040.974	0.246	0.345	1	0.000	0.000	0.000	0	406.593	-698.374	301.211	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
0.851	-18.911	-678.875	-0.569	1	-0.062	0.026	-0.011	1	1040.513	-1.025	3.069	1	0.000	0.000	0.000	0	409.139	-698.638	300.378	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
0.856	-18.944	-678.813	-1.582	1	0.292	-0.199	1.043	1	1040.838	-0.321	1.501	1	0.000	0.000	0.000	0	411.766	-698.862	300.522	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
0.861	-18.839	-678.905	-0.605	1	0.082	-0.206	0.632	1	1040.931	-0.121	1.535	1	0.000	0.000	0.000	0	414.452	-699.124	300.447	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
0.866	-18.781	-678.877	-0.510	1	-0.049	0.026	-0.058	1	1041.299	0.442	0.045	1	0.000	0.000	0.000	0	417.064	-699.444	299.610	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
0.871	-19.075	-678.651	-1.135	1	-0.065	-0.208	0.349	1	1040.928	-0.117	0.986	1	0.000	0.000	0.000	0	419.761	-699.613	299.868	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
0.876	-18.821	-679.023	-0.856	1	-0.016	0.116	-0.119	1	1041.075	0.163	-0.074	1	0.000	0.000	0.000	0	422.439	-699.829	299.313	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
0.881	-18.783	-678.930	-0.165	1	-0.019	-0.278	0.254	1	1041.353	0.817	-0.895	1	0.000	0.000	0.000	0	425.183	-699.888	298.853	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
0.886	-18.927	-678.790	-0.847	1	-0.020	-0.105	0.568	1	1040.870	-0.136	0.760	1	0.000	0.000	0.000	0	427.939	-700.108	298.849	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
0.891	-18.560	-679.082	0.674	1	0.008	-0.073	0.127	1	1041.310	0.229	-0.280	1	0.000	0.000	0.000	0	430.707	-700.272	298.642	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
0.896	0.000	0.000	0.000	0	0.060	-0.142	0.281	1	1040.896	0.018	0.771	1	0.000	0.000	0.000	0	433.484	-700.396	298.079	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
0.901	-18.943	-678.867	-1.316	1	-0.030	-0.147	0.446	1	1041.129	-0.433	0.504	1	0.000	0.000	0.000	0	436.326	-700.629	298.513	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
0.906	-18.859	-678.848	0.090	1	-0.008	-0.133	0.389	1	1040.850	-0.084	0.649	1	0.000	0.000	0.000	0	439.057	-700.522	298.040	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
0.911	-18.946	-678.745	-1.300	1	-0.107	-0.000	-0.143	1	1041.167	0.216	-0.074	1	0.000	0.000	0.000	0	441.894	-700.607	297.642	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
0.916	-18.676	-679.013	0.172	1	-0.122	-0.055	-0.313	1	1040.766	-0.554	1.918	1	0.000	0.000	0.000	0	444.685	-700.620	296.986	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
0.921	-18.681	-678.999	-0.194	1	-0.034	0.304	-0.236	1	1041.247	0.669	-0.333	1	0.000	0.000	0.000	0	447.522	-700.785	297.538	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
0.926	-18.887	-678.891	-1.137	1	-0.141	0.034	-0.125	1	1041.336	0.664	-0.854	1	0.000	0.000	0.000	0	450.371	-700.795	296.953	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
0.931	-18.843	-678.922	-1.285	1	-0.125	0.207	-0.335	1	1041.301	0.519	-1.216	1	0.000	0.000	0.000	0	453.202	-700.756	296.293	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
0.936	-18.777	-679.004	0.157	1	-0.045	-0.053	0.580	1	1040.976	0.157	0.036	1	0.000	0.000	0.000	0	456.055	-700.749	295.885	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
0.941	-18.821	-678.798	-0.854	1	0.019	-0.301	0.815	1	1041.381	0.478	-0.672	1	0.000	0.000	0.000	0	458.832	-700.678	295.453	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
0.946	-19.217	-678.660	-2.568	1	0.072	-0.112	0.951	1	1040.783	-0.237	1.397	1	0.000	0.000	0.000	0	461.669	-700.601	295.066	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
0.951	-18.893	-678.688	-1.276	1	-0.085	0.082	0.072	1	1040.700	-0.830	3.614	1	0.000	0.000	0.000	0	464.386	-700.360	293.996	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
0.956	-18.686	-678.949	0.290	1	0.088	-0.317	0.728	1	1040.957	-0.377	1.387	1	0.000	0.000	0.000	0	467.116	-700.305	294.228	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
0.961	-18.944	-678.797	-1.106	1	0.097	-0.209	0.724	1	1040.812	0.202	0.142	1	0.000	0.000	0.000	0	469.726	-699.993	293.480	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
0.966	-18.801	-678.859	-0.841	1	0.086	-0.448	0.918	1	1040.839	-0.409	1.449	1	0.000	0.000	0.000	0	472.356	-699.844	293.301	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
0.971	-18.966	-678.874	-0.860	1	-0.047	-0.235	0.459	1	1040.775	-0.859	2.618	1	0.000	0.000	0.000	0	474.867	-699.538	292.322	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
0.976	-18.472	-679.183	1.290	1	0.117	-0.095	0.798	1	1041.019	0.059	-0.445	1	0.000	0.000	0.000	0	477.290	-699.171	291.662	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
0.981	-18.887	-678.899	-1.802	1	0.241	-0.365	1.576	1	1041.108	0.541	-0.529	1	0.000	0.000	0.000	0	479.764	-698.961	292.279	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
0.986	-18.582	-679.029	0.429	1	0.138	-0.452	1.212	1	1040.881	-0.331	1.618	1	0.000	0.000	0.000	0	482.115	-698.632	291.246	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
0.991	-18.917	-678.834	-1.471	1	0.112	-0.079	0.870	1	1040.933	-0.558	2.184	1	0.000	0.000	0.000	0	484.326	-698.171	290.360	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
0.996	-18.732	-678.875	-0.460	1	-0.212	0.279	-0.790	1	1041.010	0.220	0.064	1	0.000	0.000	0.000	0	486.497	-697.806	289.561	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
1.001	-18.953	-678.734	-1.522	1	-0.107	0.148	-0.262	1	1040.968	0.173	0.824	1	0.000	0.000	0.000	0	488.798	-697.673	289.755	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
1.006	-18.747	-678.929	0.226	1	-0.084	-0.011	-0.146	1	1040.712	-0.571	1.434	1	0.000	0.000	0.000	0	490.885	-697.278	288.847	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
1.011	-18.908	-678.673	-1.100	1	-0.099	0.125	0.122	1	1041.045	0.227	0.424	1	0.000	0.000	0.000	0	492.861	-697.037	288.740	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
1.016	-18.776	-678.974	-0.743	1	-0.128	0.123	-0.140	1	1040.980	0.079	-0.167	1	0.000	0.000	0.000	0	494.842	-696.896	287.977	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
1.021	-18.699	-679.050	0.261	1	-0.085	0.133	-0.189	1	1041.000	0.070	0.338	1	0.000	0.000	0.000	0	496.851	-696.608	287.367	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
1.026	-18.758	-678.790	-0.930	1	0.118	-0.111	0.414	1	1041.063	0.183	-0.051	1	0.000	0.000	0.000	0	498.637	-696.301	286.204	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
1.031	-18.872	-678.906	-0.957	1	-0.077	0.179	-0.520	1	1041.019	-0.025	0.097	1	0.000	0.000	0.000	0	500.525	-696.240	286.042	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
1.036	-18.703	-678.903	-0.366	1	0.032	-0.051	0.072	1	1040.836	-0.657	2.154	1	0.000	0.000	0.000	0	502.297	-696.283	285.961	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
1.041	-18.822	-678.779	-1.475	1	-0.123	-0.090	0.021	1	1040.919	0.126	0.902	1	0.000	0.000	0.000	0	504.056	-696.115	285.616	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
1.046	-18.660	-678.986	-0.100	1	-0.035	-0.199	0.383	1	1040.916	-0.352	1.477	1	0.000	0.000	0.000	0	505.585	-695.857	283.696	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
1.051	-18.809	-679.049	-0.640	1	0.043	-0.438	1.178	1	1041.061	0.088	0.326	1	0.000	0.000	0.000	0	507.147	-695.927	284.350	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
1.056	-18.483	-678.848	0.024	1	0.124	-0.236	1.226	1	1040.787	-1.053	2.903	1	0.000	0.000	0.000	0	508.729	-695.720	283.067	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
1.061	-18.611	-678.968	0.071	1	-0.030	-0.051	-0.019	1	1041.016	-0.373	1.140	1	0.000	0.000	0.000	0	510.244	-695.788	283.463	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
1.066	-18.748	-678.874	-0.800	1	0.071	-0.043	0.220	1	1041.107	0.621	-0.914	1	0.000	0.000	0.000	0	511.547	-695.642	281.860	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
1.071	-18.852	-678.974	-1.153	1	-0.046	0.081	-0.108	1	1041.019	-0.072	0.428	1	0.000	0.000	0.000	0	512.987	-695.498	281.568	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
1.076	-18.517	-679.025	0.697	1	-0.104	0.229	-0.480	1	1040.998	0.161	0.329	1	0.000	0.000	0.000	0	514.318	-695.644	281.518	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
1.081	-18.799	-678.914	-0.981	1	-0.080	0.153	-0.362	1	1041.229	-0.374	1.466	1	0.000	0.000	0.000	0	515.664	-695.657	281.275	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
1.086	-18.727	-678.898	-0.836	1	0.058	-0.292	0.708	1	1041.233	0.091	0.196	1	0.000	0.000	0.000	0	516.873	-695.741	280.848	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
1.091	-18.667	-678.918	-0.826	1	-0.048	0.506	-0.725	1	1041.089	-0.257	0.758	1	0.000	0.000	0.000	0	518.127	-695.732	279.722	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
1.096	-18.737	-678.862	-0.926	1	-0.008	-0.121	0.437	1	1041.520	0.874	-2.269	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0	0.000	0.000	0.000	0	0.000	0.000	0.000	0
1.101	-18.672	-678.920	-0.505	1	0.182	-0.173	0.951	1	1041.442	0.702	-2.130	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0	0.000	0.000	0.000	0	0.000	0.000	0.000	0
1.106	-18.927	-678.844	-1.466	1	0.116	-0.306	0.774	1	1041.413	0.537	-1.719	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0	0.000	0.000	0.000	0	0.000	0.000	0.000	0
1.111	-18.785	-678.882	-0.963	1	-0.052	-0.057	0.033	1	1041.132	0.329	-0.016	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0	0.000	0.000	0.000	0	0.000	0.000	0.000	0
1.116	-18.859	-678.799	-1.173	1	-0.111	0.049	-0.180	1	1041.263	1.175	-1.650	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0	0.000	0.000	0.000	0	0.000	0.000	0.000	0
1.121	-18.776	-678.866	-1.152	1	0.391	-0.458	1.927	1	1041.112	-0.041	0.481	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0	0.000	0.000	0.000	0	0.000	0.000	0.000	0
1.126	-18.618	-678.946	-0.147	1	0.142	-0.043	0.316	1	1040.621	-1.183	3.224	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0	0.000	0.000	0.000	0	0.000	0.000	0.000	0
1.131	-18.707	-678.708	-0.556	1	-0.054	0.245	0.107	1	1041.527	0.911	-2.164	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0	0.000	0.000	0.000	0	0.000	0.000	0.000	0
1.136	-18.853	-678.792	-1.583	1	0.081	-0.353	1.483	1	1040.965	-0.433	1.699	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0	0.000	0.000	0.000	0	0.000	0.000	0.000	0
1.141	-18.546	-678.955	-0.554	1	0.216	-0.502	1.284	1	1040.867	0.298	0.599	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0	0.000	0.000	0.000	0	0.000	0.000	0.000	0
1.146	-18.788	-678.755	-0.669	1	-0.084	-0.002	0.190	1	1041.116	-0.205	0.056	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0	0.000	0.000	0.000	0	0.000	0.000	0.000	0
1.151	-18.787	-678.794	-0.969	1	-0.034	0.122	0.107	1	1040.955	-0.217	1.072	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0	0.000	0.000	0.000	0	0.000	0.000	0.000	0
1.156	-18.726	-678.845	-0.619	1	0.108	0.002	0.752	1	1040.874	0.188	0.158	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0	0.000	0.000	0.000	0	0.000	0.000	0.000	0
1.161	-18.579	-679.097	0.182	1	0.141	-0.103	0.988	1	1040.982	0.111	0.918	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0	0.000	0.000	0.000	0	0.000	0.000	0.000	0
1.166	-18.809	-678.862	-0.828	1	0.009	0.029	0.105	1	1041.124	0.149	0.747	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0	0.000	0.000	0.000	0	0.000	0.000	0.000	0
1.171	-18.920	-678.807	-1.361	1	0.013	0.019	0.265	1	1041.024	0.142	-0.466	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0	0.000	0.000	0.000	0	0.000	0.000	0.000	0
1.176	-18.793	-678.869	-0.489	1	-0.100	0.347	-0.996	1	1040.760	-0.598	1.792	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0	0.000	0.000	0.000	0	0.000	0.000	0.000	0
1.181	-18.874	-678.825	-1.569	1	-0.021	-0.018	-0.136	1	1041.016	0.153	0.420	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0	0.000	0.000	0.000	0	0.000	0.000	0.000	0
1.186	-18.543	-679.115	-0.248	1	0.039	0.141	0.489	1	1041.168	0.401	0.221	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0	0.000	0.000	0.000	0	0.000	0.000	0.000	0
1.191	-18.914	-678.756	-1.519	1	0.064	-0.079	0.474	1	1041.074	0.088	0.265	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0	0.000	0.000	0.000	0	0.000	0.000	0.000	0
1.196	-18.763	-678.943	-0.773	1	0.103	-0.056	0.567	1	1041.101	-0.056	0.761	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0	0.000	0.000	0.000	0	0.000	0.000	0.000	0
1.201	-18.950	-678.680	-2.313	1	-0.080	0.335	-0.463	1	1041.281	0.384	-0.949	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0	0.000	0.000	0.000	0	0.000	0.000	0.000	0
1.206	-18.793	-678.986	-0.709	1	0.105	-0.225	0.849	1	1041.056	0.089	0.446	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0	0.000	0.000	0.000	0	0.000	0.000	0.000	0
1.211	-18.767	-678.857	-0.470	1	0.046	-0.024	0.285	1	1040.832	-0.071	1.844	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0	0.000	0.000	0.000	0	0.000	0.000	0.000	0
1.216	-18.669	-678.977	-0.019	1	-0.060	-0.141	-0.132	1	1041.089	0.183	0.164	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0	0.000	0.000	0.000	0	0.000	0.000	0.000	0
1.221	-18.818	-678.807	-1.573	1	0.246	-0.221	1.312	1	1040.765	0.213	0.825	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0	0.000	0.000	0.000	0	0.000	0.000	0.000	0
1.226	-18.991	-678.660	-1.853	1	-0.056	-0.005	0.101	1	1040.703	-0.340	1.619	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0	0.000	0.000	0.000	0	0.000	0.000	0.000	0
1.231	-18.724	-678.888	-0.484	1	-0.082	0.392	-0.291	1	1040.941	0.181	0.364	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0	0.000	0.000	0.000	0	0.000	0.000	0.000	0
1.236	-18.886	-678.949	-0.744	1	-0.009	-0.088	0.361	1	1041.502	0.777	-1.355	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0	0.000	0.000	0.000	0	0.000	0.000	0.000	0
1.241	-18.800	-678.978	-0.821	1	-0.089	0.045	0.186	1	1040.648	-0.540	2.242	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0	0.000	0.000	0.000	0	0.000	0.000	0.000	0
