CODA Motion Analysis Text

Time	Markers																											
Time	Marker 09.X	Marker 09.Y	Marker 09.Z	9.V	Marker 10.X	Marker 10.Y	Marker 10.Z	10.V	Marker 11.X	Marker 11.Y	Marker 11.Z	11.V	Marker 12.X	Marker 12.Y	Marker 12.Z	12.V	Marker 13.X	Marker 13.Y	Marker 13.Z	13.V	Marker 14.X	Marker 14.Y	Marker 14.Z	14.V	Marker 15.X	Marker 15.Y	Marker 15.Z	15.V
20.246	-19.037	-678.736	-1.408	1	0.150	-0.372	0.992	1	1041.150	0.514	-0.757	1	0.000	0.000	0.000	0	417.058	-434.678	203.588	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
20.251	-18.994	-678.679	-1.610	1	-0.033	-0.021	0.048	1	1040.789	-0.533	1.961	1	0.000	0.000	0.000	0	414.986	-434.212	202.798	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
20.256	-19.058	-678.851	-1.352	1	-0.090	0.220	-0.844	1	1041.112	0.237	-0.111	1	0.000	0.000	0.000	0	412.723	-434.039	203.613	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
20.261	-18.804	-678.897	-0.305	1	-0.147	0.086	-0.365	1	1040.810	-0.542	1.454	1	0.000	0.000	0.000	0	410.715	-433.907	204.396	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
20.266	-18.829	-678.807	-0.604	1	0.077	-0.240	0.623	1	1041.131	0.398	-1.148	1	0.000	0.000	0.000	0	408.679	-433.679	203.903	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
20.271	-18.869	-678.830	-0.772	1	0.017	-0.110	0.237	1	1041.099	-0.004	0.395	1	0.000	0.000	0.000	0	406.651	-433.328	203.407	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
20.276	-18.874	-679.013	-0.641	1	0.089	-0.168	0.527	1	1041.234	0.260	-0.674	1	0.000	0.000	0.000	0	404.589	-433.195	204.274	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
20.281	-18.852	-678.861	-0.704	1	-0.164	0.185	-0.645	1	1041.613	0.973	-2.010	1	0.000	0.000	0.000	0	402.497	-432.858	203.281	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
20.286	-18.936	-678.956	-1.113	1	-0.022	-0.006	-0.011	1	1041.373	-0.087	0.415	1	0.000	0.000	0.000	0	400.320	-432.968	203.425	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
20.291	-18.777	-678.881	-0.741	1	-0.194	0.437	-1.555	1	1040.867	-0.017	0.657	1	0.000	0.000	0.000	0	398.408	-432.536	203.580	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
20.296	-19.018	-678.522	-1.750	1	-0.032	0.026	-0.078	1	1041.113	-0.116	0.182	1	0.000	0.000	0.000	0	396.632	-432.889	205.013	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
20.301	-19.112	-678.700	-2.080	1	-0.123	0.078	-0.576	1	1040.909	-0.164	1.135	1	0.000	0.000	0.000	0	394.418	-432.252	203.357	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
20.306	-19.216	-678.621	-2.469	1	0.038	0.278	-0.151	1	1040.927	-0.494	2.036	1	0.000	0.000	0.000	0	392.637	-432.324	204.227	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
20.311	-19.118	-678.777	-1.916	1	0.002	-0.092	0.168	1	1041.378	0.642	-2.248	1	0.000	0.000	0.000	0	390.926	-432.353	205.056	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
20.316	-18.758	-678.937	-0.106	1	0.049	-0.170	0.424	1	1041.061	0.140	0.109	1	0.000	0.000	0.000	0	388.834	-431.782	202.586	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
20.321	-19.104	-678.711	-1.869	1	-0.197	0.489	-1.371	1	1041.316	0.264	-0.597	1	0.000	0.000	0.000	0	387.055	-432.305	204.671	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
20.326	-18.777	-678.951	-0.341	1	0.007	-0.357	0.973	1	1040.883	-0.824	2.154	1	0.000	0.000	0.000	0	385.202	-431.963	204.915	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
20.331	-19.071	-678.598	-2.112	1	-0.111	0.291	-0.855	1	1041.192	0.432	-0.737	1	0.000	0.000	0.000	0	383.403	-432.045	204.594	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
20.336	-18.792	-678.944	-0.661	1	0.035	-0.181	0.266	1	1041.231	-0.472	0.344	1	0.000	0.000	0.000	0	381.562	-431.908	205.741	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
20.341	-19.119	-678.640	-2.596	1	-0.184	0.705	-1.772	1	1041.163	0.092	-0.061	1	0.000	0.000	0.000	0	379.804	-431.763	204.798	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
20.346	-18.797	-678.857	-0.285	1	0.019	0.021	0.192	1	1040.986	-0.076	0.374	1	0.000	0.000	0.000	0	378.136	-431.992	205.765	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
20.351	-18.989	-678.721	-1.769	1	-0.083	0.376	-0.602	1	1041.005	-0.017	0.714	1	0.000	0.000	0.000	0	376.288	-431.765	205.806	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
20.356	-19.033	-678.634	-1.098	1	-0.204	0.489	-1.575	1	1041.476	0.471	-0.757	1	0.000	0.000	0.000	0	374.657	-431.704	205.601	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
20.361	-18.820	-678.820	-1.078	1	-0.056	0.195	-0.689	1	1041.110	0.057	0.711	1	0.000	0.000	0.000	0	373.084	-431.920	206.201	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
20.366	-19.104	-678.756	-1.338	1	-0.048	0.175	-0.459	1	1041.589	1.038	-2.968	1	0.000	0.000	0.000	0	371.302	-431.798	205.716	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
20.371	-18.889	-678.723	-0.878	1	-0.070	0.121	-0.611	1	1041.290	0.046	-0.180	1	0.000	0.000	0.000	0	369.854	-432.162	206.342	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
20.376	-18.786	-678.918	-0.214	1	0.226	-0.076	0.514	1	1041.099	0.181	0.707	1	0.000	0.000	0.000	0	368.350	-431.750	205.329	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
20.381	-18.885	-678.706	-1.205	1	0.006	0.147	-0.438	1	1040.735	-0.406	2.036	1	0.000	0.000	0.000	0	366.917	-432.168	206.117	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
20.386	-18.952	-678.743	-2.176	1	-0.086	0.338	-1.090	1	1041.176	0.205	0.326	1	0.000	0.000	0.000	0	365.541	-431.929	206.671	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
20.391	-18.872	-678.740	-1.411	1	-0.081	0.376	-1.134	1	1040.968	-0.171	1.070	1	0.000	0.000	0.000	0	364.047	-432.037	206.276	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
20.396	-19.093	-678.597	-1.993	1	-0.108	0.555	-1.623	1	1041.398	0.683	-1.367	1	0.000	0.000	0.000	0	362.743	-431.594	205.660	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
20.401	-19.114	-678.636	-1.983	1	-0.116	0.154	-0.690	1	1040.949	-0.040	1.244	1	0.000	0.000	0.000	0	361.364	-431.887	205.494	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
20.406	-19.229	-678.573	-2.654	1	-0.039	-0.151	-0.291	1	1040.793	-0.318	1.368	1	0.000	0.000	0.000	0	360.150	-432.339	207.946	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
20.411	-19.065	-678.773	-1.708	1	-0.052	0.115	-0.383	1	1041.066	-0.072	0.230	1	0.000	0.000	0.000	0	359.010	-432.143	206.921	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
20.416	-19.071	-678.792	-1.185	1	-0.030	0.075	-0.167	1	1040.824	-0.401	1.326	1	0.000	0.000	0.000	0	357.972	-432.064	205.544	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
20.421	-19.017	-678.799	-1.190	1	-0.124	0.020	-0.462	1	1041.103	0.188	0.328	1	0.000	0.000	0.000	0	356.897	-432.425	207.782	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
20.426	-19.010	-678.715	-1.279	1	-0.000	0.050	-0.108	1	1041.345	0.678	-2.157	1	0.000	0.000	0.000	0	355.931	-432.320	207.361	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
20.431	-19.019	-678.765	-1.972	1	-0.036	0.339	-0.666	1	1041.198	0.097	-0.698	1	0.000	0.000	0.000	0	354.995	-432.190	205.984	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
20.436	-19.077	-678.941	-1.168	1	0.131	-0.196	0.504	1	1041.124	-0.053	0.854	1	0.000	0.000	0.000	0	354.165	-432.380	207.757	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
20.441	-19.089	-678.798	-1.710	1	-0.050	0.135	-0.298	1	1041.024	-0.200	1.054	1	0.000	0.000	0.000	0	353.310	-432.738	207.562	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
20.446	-19.057	-678.688	-1.912	1	-0.083	0.287	-0.980	1	1041.385	0.422	-0.747	1	0.000	0.000	0.000	0	352.552	-432.747	207.745	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
20.451	-18.930	-678.828	-0.602	1	0.016	-0.115	0.098	1	1041.203	0.198	-0.654	1	0.000	0.000	0.000	0	351.859	-432.578	206.761	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
20.456	-19.138	-678.686	-1.891	1	-0.007	-0.170	0.315	1	1041.033	-0.583	1.183	1	0.000	0.000	0.000	0	350.991	-432.648	207.587	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
20.461	0.000	0.000	0.000	0	0.058	-0.388	0.809	1	1041.128	-0.229	-0.124	1	0.000	0.000	0.000	0	350.556	-433.398	209.732	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
20.466	-19.137	-678.664	-2.119	1	-0.030	0.161	-0.462	1	1041.101	-0.164	0.712	1	0.000	0.000	0.000	0	349.937	-432.886	207.879	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
20.471	-19.074	-678.703	-1.843	1	0.120	-0.187	0.322	1	1041.000	0.044	0.100	1	0.000	0.000	0.000	0	349.425	-433.344	209.539	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
20.476	-19.083	-678.789	-1.687	1	-0.007	0.055	-0.672	1	1041.048	-0.245	0.733	1	0.000	0.000	0.000	0	348.744	-433.292	207.836	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
20.481	-19.012	-678.671	-1.410	1	-0.102	0.354	-0.764	1	1040.913	-0.260	0.858	1	0.000	0.000	0.000	0	348.251	-432.910	207.011	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
20.486	-18.958	-678.613	-1.806	1	0.187	-0.313	0.928	1	1040.756	-0.562	2.061	1	0.000	0.000	0.000	0	347.959	-433.507	209.922	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
20.491	-19.029	-678.838	-1.842	1	0.006	-0.140	0.256	1	1041.029	-0.159	1.968	1	0.000	0.000	0.000	0	347.383	-432.982	206.939	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
20.496	-19.021	-678.843	-1.575	1	-0.064	-0.002	-0.218	1	1040.918	-0.194	0.711	1	0.000	0.000	0.000	0	347.232	-433.388	208.219	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
20.501	-19.196	-678.670	-2.340	1	0.278	-0.342	1.092	1	1040.939	-0.289	1.428	1	0.000	0.000	0.000	0	346.852	-433.556	209.060	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
20.506	-19.140	-678.840	-1.725	1	0.026	0.040	-0.700	1	1041.283	-0.009	-0.031	1	0.000	0.000	0.000	0	346.648	-433.401	208.700	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
20.511	-19.205	-678.602	-2.007	1	0.052	0.172	-0.248	1	1040.816	-0.502	1.712	1	0.000	0.000	0.000	0	346.566	-433.748	208.959	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
20.516	-18.987	-678.773	-1.374	1	0.013	0.170	-0.171	1	1041.004	0.065	1.295	1	0.000	0.000	0.000	0	346.226	-433.325	207.818	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
20.521	-18.965	-678.656	-1.560	1	0.011	0.152	0.214	1	1041.147	-0.181	-0.303	1	0.000	0.000	0.000	0	346.131	-433.371	208.143	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
20.526	-18.914	-678.668	-0.955	1	0.291	-0.400	1.327	1	1041.267	0.434	-0.901	1	0.000	0.000	0.000	0	346.091	-433.826	208.933	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
20.531	-19.138	-678.671	-2.024	1	0.084	-0.008	0.179	1	1040.941	-0.280	1.148	1	0.000	0.000	0.000	0	345.959	-433.629	208.255	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
20.536	-19.012	-678.549	-1.871	1	-0.029	0.325	-0.190	1	1041.411	0.181	-0.915	1	0.000	0.000	0.000	0	345.792	-433.900	208.260	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
20.541	-18.995	-678.609	-2.089	1	0.228	-0.196	0.552	1	1040.972	-0.288	1.249	1	0.000	0.000	0.000	0	345.749	-434.074	208.543	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
20.546	-19.118	-678.659	-2.070	1	-0.006	0.013	0.441	1	1041.235	0.314	-1.150	1	0.000	0.000	0.000	0	345.858	-434.467	210.203	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
20.551	-18.838	-678.699	-0.842	1	-0.203	0.384	-0.649	1	1041.294	0.372	-0.960	1	0.000	0.000	0.000	0	345.820	-434.009	208.656	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
20.556	-19.265	-678.548	-2.997	1	0.022	0.420	-0.863	1	1041.487	0.754	-1.648	1	0.000	0.000	0.000	0	345.654	-434.115	208.678	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
20.561	-18.919	-678.822	-0.751	1	0.154	0.113	-0.050	1	1041.011	0.231	-0.132	1	0.000	0.000	0.000	0	345.784	-434.207	208.412	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
20.566	-19.109	-678.680	-2.217	1	0.142	-0.463	0.921	1	1041.031	-0.039	0.194	1	0.000	0.000	0.000	0	345.520	-434.051	207.835	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
20.571	-19.306	-678.539	-2.680	1	0.016	0.306	-0.679	1	1041.178	-0.126	0.569	1	0.000	0.000	0.000	0	345.794	-434.180	208.581	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
20.576	-18.993	-678.806	-1.745	1	0.234	-0.358	0.739	1	1040.675	-0.384	1.922	1	0.000	0.000	0.000	0	345.718	-434.515	208.987	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
20.581	-18.945	-678.828	-1.107	1	-0.127	0.021	-0.637	1	1041.090	-0.103	0.499	1	0.000	0.000	0.000	0	345.720	-434.200	207.749	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
20.586	-19.030	-678.912	-1.311	1	-0.086	0.327	-0.839	1	1041.095	-0.058	0.158	1	0.000	0.000	0.000	0	345.802	-434.284	208.592	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
20.591	-19.003	-678.807	-1.880	1	0.055	0.035	0.249	1	1040.856	-0.198	0.524	1	0.000	0.000	0.000	0	345.610	-434.288	207.979	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
20.596	-18.992	-678.852	-0.972	1	0.086	-0.333	0.690	1	1041.442	0.307	-0.980	1	0.000	0.000	0.000	0	345.685	-434.583	208.976	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
20.601	-19.128	-678.681	-2.045	1	-0.005	0.199	-0.873	1	1041.206	0.152	0.028	1	0.000	0.000	0.000	0	345.846	-434.554	208.275	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
20.606	-18.997	-678.793	-1.015	1	0.094	-0.078	0.216	1	1041.225	0.287	-0.621	1	0.000	0.000	0.000	0	345.937	-434.621	208.850	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
20.611	-19.165	-678.572	-2.531	1	0.179	-0.247	0.713	1	1041.506	0.233	-1.087	1	0.000	0.000	0.000	0	345.859	-434.598	208.991	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
20.616	-18.889	-678.858	-0.711	1	-0.020	-0.011	-0.212	1	1041.196	0.611	-1.490	1	0.000	0.000	0.000	0	345.908	-434.934	209.658	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
20.621	-19.245	-678.726	-2.214	1	0.005	0.224	-0.433	1	1041.279	0.511	-0.887	1	0.000	0.000	0.000	0	345.802	-434.372	206.933	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
20.626	-19.309	-678.569	-3.476	1	-0.008	-0.016	0.213	1	1040.952	-0.780	1.866	1	0.000	0.000	0.000	0	345.946	-435.214	209.669	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
20.631	-19.064	-678.734	-1.600	1	0.052	-0.032	0.319	1	1041.254	0.414	-1.327	1	0.000	0.000	0.000	0	345.723	-434.851	208.087	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
20.636	-19.218	-678.609	-2.665	1	0.007	0.236	-0.573	1	1040.757	-0.498	1.774	1	0.000	0.000	0.000	0	345.673	-434.794	207.919	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
20.641	-19.032	-678.709	-1.529	1	0.001	0.190	-0.370	1	1041.118	-0.302	0.521	1	0.000	0.000	0.000	0	345.874	-435.012	208.538	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
20.646	-19.036	-678.704	-2.186	1	0.237	-0.364	1.216	1	1040.953	-0.162	0.829	1	0.000	0.000	0.000	0	345.875	-435.023	208.919	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
20.651	-19.096	-678.723	-1.742	1	-0.096	0.454	-1.080	1	1041.490	0.248	-1.618	1	0.000	0.000	0.000	0	345.766	-435.292	209.266	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
20.656	-18.970	-678.619	-1.227	1	-0.053	0.360	-0.576	1	1041.272	0.761	-1.889	1	0.000	0.000	0.000	0	345.800	-434.994	208.158	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
20.661	-19.088	-678.780	-0.992	1	-0.125	0.452	-0.947	1	1041.315	0.822	-1.679	1	0.000	0.000	0.000	0	345.794	-435.442	208.601	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
20.666	-18.959	-678.792	-1.365	1	0.096	0.144	-0.072	1	1041.020	-0.124	0.442	1	0.000	0.000	0.000	0	346.033	-435.917	209.840	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
20.671	-18.894	-678.899	-1.360	1	0.021	0.307	-0.486	1	1041.217	0.288	-0.210	1	0.000	0.000	0.000	0	345.794	-435.693	209.008	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
20.676	-19.104	-678.592	-2.040	1	-0.067	0.229	-1.032	1	1041.304	0.145	-0.222	1	0.000	0.000	0.000	0	345.795	-435.587	208.642	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
20.681	-19.043	-678.726	-1.666	1	-0.009	0.121	-0.205	1	1041.461	0.465	-0.877	1	0.000	0.000	0.000	0	345.653	-435.840	208.417	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
20.686	-19.093	-678.684	-1.859	1	-0.047	0.134	-0.492	1	1041.016	0.108	0.195	1	0.000	0.000	0.000	0	345.765	-435.736	208.502	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
20.691	-19.067	-678.708	-2.048	1	-0.143	0.448	-1.614	1	1041.001	0.203	0.775	1	0.000	0.000	0.000	0	345.589	-435.987	208.719	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
20.696	-19.181	-678.669	-2.304	1	0.108	0.058	-0.013	1	1041.146	0.342	-0.212	1	0.000	0.000	0.000	0	345.498	-435.943	207.628	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
20.701	-18.779	-678.971	-0.386	1	-0.061	0.344	-0.772	1	1041.027	-0.017	0.086	1	0.000	0.000	0.000	0	345.515	-436.747	209.719	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
20.706	-19.153	-678.706	-1.605	1	0.091	-0.063	0.548	1	1041.574	0.701	-2.391	1	0.000	0.000	0.000	0	345.538	-436.575	208.903	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
20.711	-19.029	-678.856	-1.267	1	-0.021	-0.050	-0.039	1	1041.457	0.489	-1.228	1	0.000	0.000	0.000	0	345.255	-437.167	210.486	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
20.716	-19.122	-678.735	-1.745	1	-0.033	0.240	-0.377	1	1041.118	0.217	0.450	1	0.000	0.000	0.000	0	345.126	-436.914	209.150	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
20.721	-19.018	-678.794	-0.908	1	0.052	-0.028	0.128	1	1040.713	-0.755	2.037	1	0.000	0.000	0.000	0	345.156	-437.175	209.281	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
20.726	-19.105	-678.689	-1.550	1	0.113	0.019	-0.265	1	1041.018	-0.163	0.879	1	0.000	0.000	0.000	0	345.108	-437.263	209.610	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
20.731	-18.882	-678.845	-1.105	1	-0.035	-0.054	-0.013	1	1041.160	0.162	-0.092	1	0.000	0.000	0.000	0	344.970	-437.538	209.787	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
20.736	-19.069	-678.790	-1.456	1	-0.118	0.193	-0.735	1	1041.165	0.398	0.134	1	0.000	0.000	0.000	0	344.716	-437.341	208.596	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
20.741	-19.250	-678.744	-2.224	1	-0.198	0.340	-1.025	1	1041.095	0.226	-0.656	1	0.000	0.000	0.000	0	344.561	-437.723	208.930	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
20.746	-18.983	-678.700	-1.073	1	0.029	0.124	-0.560	1	1040.907	-0.054	1.040	1	0.000	0.000	0.000	0	344.559	-438.194	209.781	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
20.751	-18.998	-678.754	-1.305	1	-0.008	0.082	-0.718	1	1040.837	-0.771	1.522	1	0.000	0.000	0.000	0	344.369	-438.380	209.528	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
20.756	-19.129	-678.573	-2.653	1	0.230	-0.475	0.997	1	1041.086	0.219	-0.918	1	0.000	0.000	0.000	0	344.298	-438.285	209.775	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
20.761	-18.972	-678.828	-1.302	1	0.015	0.330	-0.335	1	1041.220	0.339	-0.666	1	0.000	0.000	0.000	0	344.251	-438.676	209.856	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
20.766	-18.823	-678.852	-1.257	1	-0.048	0.101	-0.289	1	1041.405	0.525	-1.449	1	0.000	0.000	0.000	0	344.042	-438.845	210.020	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
20.771	-19.220	-678.532	-2.629	1	-0.100	0.367	-0.900	1	1041.206	-0.084	0.297	1	0.000	0.000	0.000	0	343.835	-439.111	209.561	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
20.776	-19.049	-679.019	-0.265	1	0.143	0.063	0.044	1	1041.100	-0.322	1.094	1	0.000	0.000	0.000	0	343.811	-439.640	212.036	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
20.781	-19.001	-678.719	-1.512	1	0.055	0.141	-0.349	1	1041.445	0.558	-1.652	1	0.000	0.000	0.000	0	343.607	-439.832	210.623	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
20.786	-19.115	-678.717	-2.598	1	0.215	-0.359	0.783	1	1041.201	0.355	-0.147	1	0.000	0.000	0.000	0	343.439	-440.138	210.722	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
20.791	-19.248	-678.533	-2.764	1	0.060	0.151	-0.620	1	1041.243	0.460	-1.059	1	0.000	0.000	0.000	0	343.270	-439.856	209.652	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
20.796	-19.037	-678.622	-1.980	1	0.334	-0.416	1.427	1	1041.215	0.459	-0.987	1	0.000	0.000	0.000	0	343.239	-440.672	211.745	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
20.801	-19.192	-678.640	-2.394	1	0.077	0.010	0.308	1	1041.334	0.175	-0.679	1	0.000	0.000	0.000	0	343.155	-440.879	211.122	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
20.806	-19.151	-678.781	-1.617	1	0.085	-0.173	0.615	1	1041.454	0.472	-1.543	1	0.000	0.000	0.000	0	342.998	-441.223	211.939	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
20.811	-19.015	-678.829	-1.798	1	0.443	-0.555	1.569	1	1041.194	0.219	0.046	1	0.000	0.000	0.000	0	342.871	-441.601	212.120	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
20.816	-18.913	-678.801	-0.884	1	0.041	0.140	-0.201	1	1041.396	0.541	-1.767	1	0.000	0.000	0.000	0	342.661	-441.728	211.210	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
20.821	-18.983	-678.808	-0.914	1	-0.077	0.425	-1.122	1	1041.307	0.810	-2.037	1	0.000	0.000	0.000	0	342.549	-442.235	212.096	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
20.826	0.000	0.000	0.000	0	0.168	-0.121	0.398	1	1040.862	-0.355	0.706	1	0.000	0.000	0.000	0	342.476	-442.484	212.415	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
20.831	-19.160	-678.761	-1.811	1	0.077	0.245	-0.516	1	1041.062	0.378	-0.374	1	0.000	0.000	0.000	0	342.443	-443.236	213.554	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
20.836	-19.002	-678.756	-1.521	1	0.260	-0.324	1.199	1	1041.259	0.339	-0.404	1	0.000	0.000	0.000	0	342.116	-443.571	214.109	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
20.841	-18.959	-678.916	-0.930	1	-0.156	0.357	-0.986	1	1041.466	0.512	-1.530	1	0.000	0.000	0.000	0	342.165	-443.691	213.735	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
20.846	-19.166	-678.606	-2.791	1	0.026	0.078	0.045	1	1041.411	0.746	-1.821	1	0.000	0.000	0.000	0	341.873	-443.847	212.477	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
20.851	-18.971	-678.549	-1.364	1	0.110	-0.194	0.342	1	1041.175	0.089	-0.534	1	0.000	0.000	0.000	0	341.841	-444.540	213.596	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
20.856	-19.199	-678.724	-1.933	1	0.102	0.135	0.132	1	1041.225	0.329	-0.251	1	0.000	0.000	0.000	0	341.642	-445.183	214.785	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
20.861	-19.031	-678.729	-0.962	1	-0.110	0.042	-0.623	1	1041.138	-0.005	0.326	1	0.000	0.000	0.000	0	341.308	-445.166	213.129	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
20.866	-19.121	-678.654	-2.133	1	0.037	0.090	0.348	1	1041.235	0.301	-0.730	1	0.000	0.000	0.000	0	341.267	-445.774	214.409	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
